Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
Unknown,01/03/2021,2,89,2,89,0,0,0,0,0,,Unknown-20210103
60608,01/06/2021,71,1170,58,1147,0.014,13,23,0,80059,POINT (-87.670366 41.849879),60608-20210106
60643,12/15/2020,0,0,0,0,0,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201215
60617,01/01/2021,0,362,0,362,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20210101
60637,12/22/2020,79,256,79,256,0.005,0,0,0,47300,POINT (-87.604053 41.780991),60637-20201222
60660,01/02/2021,15,604,15,604,0.014,0,0,0,44498,POINT (-87.666362 41.991062),60660-20210102
60617,12/30/2020,52,343,52,343,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201230
60612,12/18/2020,113,157,113,157,0.005,0,0,0,33735,POINT (-87.687011 41.88004),60612-20201218
60606,12/20/2020,3,52,3,52,0.016,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201220
60639,12/24/2020,13,215,13,215,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201224
60660,12/16/2020,2,2,2,2,0,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201216
60661,12/15/2020,0,0,0,0,0,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201215
60606,01/10/2021,3,205,0,156,0.047,3,49,0.015,3287,POINT (-87.63676 41.882634),60606-20210110
60602,12/22/2020,4,24,4,24,0.021,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201222
60605,01/02/2021,18,1563,18,1563,0.054,0,0,0,29060,POINT (-87.623449 41.867824),60605-20210102
60646,12/16/2020,0,0,0,0,0,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201216
60602,01/10/2021,2,79,1,64,0.056,1,15,0.013,1145,POINT (-87.628309 41.883136),60602-20210110
60618,01/02/2021,45,1455,45,1455,0.015,0,0,0,94907,POINT (-87.703343 41.946699),60618-20210102
60616,12/16/2020,3,3,3,3,0,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201216
60609,01/08/2021,49,645,24,595,0.01,25,50,0.001,60939,POINT (-87.653382 41.812017),60609-20210108
60628,12/28/2020,31,143,31,143,0.002,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201228
60626,12/29/2020,59,417,59,417,0.008,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201229
60606,01/25/2021,21,394,15,266,0.081,6,128,0.039,3287,POINT (-87.63676 41.882634),60606-20210125
60638,12/31/2020,27,537,27,537,0.009,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201231
60620,01/17/2021,4,895,3,758,0.011,1,137,0.002,67711,POINT (-87.651656 41.740873),60620-20210117
60623,01/06/2021,126,619,121,613,0.008,5,6,0,81283,POINT (-87.717446 41.850321),60623-20210106
60610,12/21/2020,133,479,133,479,0.012,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201221
60607,12/23/2020,108,952,108,952,0.032,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201223
60616,12/22/2020,106,536,106,536,0.01,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201222
60643,01/04/2021,31,512,31,511,0.01,0,1,0,48887,POINT (-87.662381 41.700445),60643-20210104
60632,12/26/2020,6,160,6,160,0.002,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201226
60629,12/25/2020,0,276,0,276,0.003,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201225
60652,01/01/2021,0,381,0,381,0.009,0,0,0,43447,POINT (-87.714238 41.745398),60652-20210101
60621,12/21/2020,6,24,6,24,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201221
60651,12/31/2020,18,234,18,234,0.004,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201231
60827,12/26/2020,0,7,0,7,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201226
60636,12/25/2020,0,29,0,29,0.001,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201225
60608,12/15/2020,0,0,0,0,0,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201215
60707,12/28/2020,6,81,6,81,0.002,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201228
60652,12/19/2020,11,51,11,51,0.001,0,0,0,43447,POINT (-87.714238 41.745398),60652-20201219
60618,01/12/2021,246,3076,127,2338,0.025,119,738,0.008,94907,POINT (-87.703343 41.946699),60618-20210112
60619,12/25/2020,0,121,0,121,0.002,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201225
60605,01/17/2021,29,3497,15,2276,0.078,14,1221,0.042,29060,POINT (-87.623449 41.867824),60605-20210117
60610,01/16/2021,61,2293,50,1637,0.04,11,656,0.016,40548,POINT (-87.63581 41.90455),60610-20210116
60623,12/30/2020,54,353,54,353,0.004,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201230
60656,01/03/2021,3,303,3,303,0.011,0,0,0,28218,POINT (-87.817934 41.974566),60656-20210103
60640,01/14/2021,181,3735,156,3072,0.044,25,663,0.01,69363,POINT (-87.662232 41.971888),60640-20210114
60621,12/30/2020,71,177,71,177,0.006,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201230
60642,01/24/2021,22,2076,21,1415,0.072,1,661,0.034,19716,POINT (-87.657821 41.899935),60642-20210124
60614,01/04/2021,98,1980,86,1968,0.027,12,12,0,71954,POINT (-87.652064 41.922605),60614-20210104
60646,01/07/2021,70,689,32,645,0.023,38,44,0.002,28569,POINT (-87.761826 41.993931),60646-20210107
60657,01/02/2021,64,2122,64,2122,0.03,0,0,0,70958,POINT (-87.658216 41.939715),60657-20210102
60619,12/20/2020,4,49,4,49,0.001,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201220
60642,01/05/2021,59,814,52,803,0.041,7,11,0.001,19716,POINT (-87.657821 41.899935),60642-20210105
60660,01/17/2021,27,2321,20,1979,0.044,7,342,0.008,44498,POINT (-87.666362 41.991062),60660-20210117
60643,12/28/2020,17,330,17,330,0.007,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201228
60633,12/25/2020,0,26,0,26,0.002,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201225
60657,12/16/2020,10,10,10,10,0,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201216
60608,12/30/2020,141,843,141,843,0.011,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201230
60612,01/08/2021,143,1239,48,1074,0.032,95,165,0.005,33735,POINT (-87.687011 41.88004),60612-20210108
60651,12/18/2020,28,33,28,33,0.001,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201218
60610,01/12/2021,134,1961,55,1399,0.035,79,562,0.014,40548,POINT (-87.63581 41.90455),60610-20210112
60625,12/26/2020,16,639,16,639,0.008,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201226
60625,01/02/2021,32,1018,32,1018,0.013,0,0,0,79444,POINT (-87.701816 41.971155),60625-20210102
60628,01/18/2021,39,809,30,694,0.011,9,115,0.002,64254,POINT (-87.621537 41.694192),60628-20210118
60632,01/16/2021,52,1050,45,902,0.01,7,148,0.002,89857,POINT (-87.711251 41.810038),60632-20210116
60645,12/24/2020,11,280,11,280,0.006,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201224
60644,01/11/2021,15,664,7,632,0.014,8,32,0.001,46591,POINT (-87.756863 41.881113),60644-20210111
60646,01/25/2021,106,2127,80,1687,0.059,26,440,0.015,28569,POINT (-87.761826 41.993931),60646-20210125
60661,12/25/2020,0,351,0,351,0.034,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201225
60628,12/17/2020,7,7,7,7,0,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201217
60609,12/29/2020,37,242,37,242,0.004,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201229
60647,12/30/2020,124,1279,124,1279,0.015,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201230
60606,01/16/2021,7,275,5,185,0.056,2,90,0.027,3287,POINT (-87.63676 41.882634),60606-20210116
60827,12/31/2020,0,9,0,9,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201231
60623,12/17/2020,10,12,10,12,0,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201217
60608,01/11/2021,120,1840,34,1512,0.019,86,328,0.004,80059,POINT (-87.670366 41.849879),60608-20210111
60661,12/18/2020,88,136,88,136,0.013,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201218
60617,12/25/2020,0,199,0,199,0.002,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201225
60656,12/15/2020,0,0,0,0,0,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201215
60666,02/01/2021,1,10,1,10,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210201
60628,01/12/2021,43,624,29,549,0.009,14,75,0.001,64254,POINT (-87.621537 41.694192),60628-20210112
60620,01/03/2021,8,270,7,269,0.004,1,1,0,67711,POINT (-87.651656 41.740873),60620-20210103
60653,01/01/2021,0,398,0,398,0.012,0,0,0,33154,POINT (-87.611244 41.819261),60653-20210101
60632,12/15/2020,0,0,0,0,0,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201215
60628,12/22/2020,17,81,17,81,0.001,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201222
60609,12/24/2020,7,179,7,179,0.003,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201224
60618,12/23/2020,112,876,112,876,0.009,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201223
60631,12/15/2020,0,0,0,0,0,0,0,0,29529,POINT (-87.813371 41.995019),60631-20201215
60605,01/11/2021,224,2858,39,1985,0.068,185,873,0.03,29060,POINT (-87.623449 41.867824),60605-20210111
60614,01/07/2021,229,2496,45,2265,0.031,184,231,0.003,71954,POINT (-87.652064 41.922605),60614-20210107
60616,01/06/2021,73,1248,44,1197,0.022,29,51,0.001,54197,POINT (-87.629531 41.844869),60616-20210106
60640,01/07/2021,156,2080,86,1974,0.028,70,106,0.002,69363,POINT (-87.662232 41.971888),60640-20210107
60640,01/09/2021,128,2694,53,2375,0.034,75,319,0.005,69363,POINT (-87.662232 41.971888),60640-20210109
Unknown,01/31/2021,2,941,2,806,0,0,135,0,0,,Unknown-20210131
Unknown,12/30/2020,24,83,24,83,0,0,0,0,0,,Unknown-20201230
60617,12/15/2020,0,0,0,0,0,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201215
60636,12/28/2020,10,41,10,41,0.001,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201228
60666,12/29/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201229
60639,01/14/2021,80,1233,67,1034,0.012,13,199,0.002,88204,POINT (-87.75531 41.920609),60639-20210114
60620,12/19/2020,12,65,12,65,0.001,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201219
60640,12/17/2020,39,42,39,42,0.001,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201217
60617,01/05/2021,59,469,57,464,0.006,2,5,0,83553,POINT (-87.556897 41.721257),60617-20210105
60631,12/20/2020,24,206,24,206,0.007,0,0,0,29529,POINT (-87.813371 41.995019),60631-20201220
60644,01/22/2021,77,1205,74,1084,0.023,3,121,0.003,46591,POINT (-87.756863 41.881113),60644-20210122
60633,01/05/2021,9,68,9,68,0.005,0,0,0,12689,POINT (-87.556037 41.653147),60633-20210105
60651,01/06/2021,27,364,25,360,0.006,2,4,0,63492,POINT (-87.741017 41.901964),60651-20210106
60610,12/16/2020,2,2,2,2,0,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201216
60607,01/03/2021,14,1447,13,1446,0.049,1,1,0,29293,POINT (-87.652727 41.876104),60607-20210103
60612,12/22/2020,86,411,86,411,0.012,0,0,0,33735,POINT (-87.687011 41.88004),60612-20201222
60609,01/03/2021,4,344,4,344,0.006,0,0,0,60939,POINT (-87.653382 41.812017),60609-20210103
60602,12/26/2020,0,30,0,30,0.026,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201226
60618,01/07/2021,185,2097,79,1955,0.021,106,142,0.001,94907,POINT (-87.703343 41.946699),60618-20210107
60605,12/19/2020,163,564,163,564,0.019,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201219
60622,01/04/2021,103,2244,90,2230,0.042,13,14,0,53294,POINT (-87.681818 41.902762),60622-20210104
60633,12/21/2020,4,14,4,14,0.001,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201221
60660,12/19/2020,52,175,52,175,0.004,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201219
60606,01/06/2021,4,150,1,141,0.043,3,9,0.003,3287,POINT (-87.63676 41.882634),60606-20210106
60657,01/06/2021,146,2701,97,2629,0.037,49,72,0.001,70958,POINT (-87.658216 41.939715),60657-20210106
60666,01/13/2021,1,1,1,1,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210113
60647,01/04/2021,80,1484,74,1478,0.017,6,6,0,87633,POINT (-87.701101 41.921058),60647-20210104
60616,12/18/2020,158,221,158,221,0.004,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201218
60606,01/21/2021,23,339,18,220,0.067,5,119,0.036,3287,POINT (-87.63676 41.882634),60606-20210121
60602,01/06/2021,3,61,3,60,0.052,0,1,0.001,1145,POINT (-87.628309 41.883136),60602-20210106
60649,01/05/2021,33,373,31,369,0.008,2,4,0,46633,POINT (-87.571522 41.762202),60649-20210105
60628,01/01/2021,0,231,0,231,0.004,0,0,0,64254,POINT (-87.621537 41.694192),60628-20210101
60641,12/27/2020,0,441,0,441,0.006,0,0,0,69880,POINT (-87.746791 41.946682),60641-20201227
60655,12/28/2020,18,395,18,395,0.014,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201228
60666,01/15/2021,0,1,0,1,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210115
60607,12/19/2020,161,510,161,510,0.017,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201219
60620,12/24/2020,10,132,10,132,0.002,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201224
60646,12/21/2020,55,222,55,222,0.008,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201221
60666,01/21/2021,0,2,0,2,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210121
60623,01/18/2021,38,1172,23,1016,0.012,15,156,0.002,81283,POINT (-87.717446 41.850321),60623-20210118
60606,12/24/2020,2,90,2,90,0.027,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201224
60629,12/31/2020,27,522,27,522,0.005,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201231
60630,12/28/2020,34,467,34,467,0.008,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201228
60613,12/24/2020,37,802,37,802,0.016,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201224
60827,02/01/2021,1,82,0,69,0.002,1,13,0,28483,POINT (-87.633087 41.650765),60827-20210201
60632,12/30/2020,130,372,130,372,0.004,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201230
60640,01/01/2021,2,1158,2,1158,0.017,0,0,0,69363,POINT (-87.662232 41.971888),60640-20210101
60642,01/02/2021,10,703,10,703,0.036,0,0,0,19716,POINT (-87.657821 41.899935),60642-20210102
60666,12/31/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201231
60645,01/04/2021,157,823,155,821,0.017,2,2,0,47270,POINT (-87.695049 42.008927),60645-20210104
60643,12/24/2020,10,311,10,311,0.006,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201224
60646,01/22/2021,128,1815,118,1412,0.049,10,403,0.014,28569,POINT (-87.761826 41.993931),60646-20210122
60661,01/16/2021,22,1055,17,716,0.069,5,339,0.033,10354,POINT (-87.644283 41.882786),60661-20210116
60656,12/30/2020,26,269,26,269,0.01,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201230
60637,01/03/2021,84,710,79,705,0.015,5,5,0,47300,POINT (-87.604053 41.780991),60637-20210103
60653,12/18/2020,27,37,27,37,0.001,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201218
60651,12/16/2020,0,0,0,0,0,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201216
60827,01/27/2021,5,59,4,51,0.002,1,8,0,28483,POINT (-87.633087 41.650765),60827-20210127
60624,12/19/2020,5,23,5,23,0.001,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201219
60638,12/27/2020,0,327,0,327,0.006,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201227
60644,12/21/2020,17,47,17,47,0.001,0,0,0,46591,POINT (-87.756863 41.881113),60644-20201221
60629,01/01/2021,0,522,0,522,0.005,0,0,0,110029,POINT (-87.711565 41.777061),60629-20210101
60640,12/27/2020,0,708,0,708,0.01,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201227
60630,01/02/2021,23,672,23,672,0.012,0,0,0,56433,POINT (-87.759611 41.971261),60630-20210102
60653,01/04/2021,17,427,16,426,0.013,1,1,0,33154,POINT (-87.611244 41.819261),60653-20210104
60645,01/11/2021,70,1378,26,1191,0.025,44,187,0.004,47270,POINT (-87.695049 42.008927),60645-20210111
60609,12/19/2020,19,60,19,60,0.001,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201219
60621,01/03/2021,0,180,0,180,0.006,0,0,0,28018,POINT (-87.638812 41.776931),60621-20210103
60607,12/29/2020,117,1177,117,1177,0.04,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201229
60614,12/23/2020,100,1251,100,1251,0.017,0,0,0,71954,POINT (-87.652064 41.922605),60614-20201223
60827,01/14/2021,3,30,2,25,0.001,1,5,0,28483,POINT (-87.633087 41.650765),60827-20210114
60602,12/15/2020,0,0,0,0,0,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201215
60657,12/20/2020,44,760,44,760,0.011,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201220
60620,12/29/2020,32,191,32,191,0.003,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201229
60639,01/04/2021,65,475,62,472,0.005,3,3,0,88204,POINT (-87.75531 41.920609),60639-20210104
60619,01/06/2021,42,391,39,384,0.006,3,7,0,61207,POINT (-87.60569 41.744737),60619-20210106
60660,01/05/2021,77,799,76,794,0.018,1,5,0,44498,POINT (-87.666362 41.991062),60660-20210105
60601,12/17/2020,29,31,29,31,0.002,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201217
60601,12/18/2020,65,96,65,96,0.006,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201218
60601,12/19/2020,43,139,43,139,0.009,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201219
60601,12/20/2020,9,148,9,148,0.01,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201220
60601,12/21/2020,72,220,72,220,0.015,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201221
60601,12/22/2020,48,268,48,268,0.018,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201222
60601,12/23/2020,29,297,29,297,0.02,0,0,0,15083,POINT (-87.622844 41.886262),60601-20201223
60602,01/15/2021,7,110,7,80,0.07,0,30,0.026,1145,POINT (-87.628309 41.883136),60602-20210115
60603,12/15/2020,0,0,0,0,0,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201215
60603,12/16/2020,0,0,0,0,0,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201216
60603,12/17/2020,8,8,8,8,0.008,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201217
60603,12/18/2020,6,14,6,14,0.013,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201218
60603,12/19/2020,4,18,4,18,0.017,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201219
60603,12/20/2020,5,23,5,23,0.022,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201220
60603,12/21/2020,5,28,5,28,0.027,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201221
60603,12/22/2020,7,35,7,35,0.033,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201222
60603,12/23/2020,0,35,0,35,0.033,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201223
60603,12/24/2020,1,36,1,36,0.034,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201224
60603,12/25/2020,0,36,0,36,0.034,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201225
60603,12/26/2020,0,36,0,36,0.034,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201226
60603,12/27/2020,0,36,0,36,0.034,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201227
60603,12/28/2020,1,37,1,37,0.035,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201228
60603,12/29/2020,2,39,2,39,0.037,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201229
60603,12/30/2020,3,42,3,42,0.04,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201230
60603,12/31/2020,1,43,1,43,0.041,0,0,0,1052,POINT (-87.625473 41.880112),60603-20201231
60603,01/01/2021,0,43,0,43,0.041,0,0,0,1052,POINT (-87.625473 41.880112),60603-20210101
60603,01/02/2021,0,43,0,43,0.041,0,0,0,1052,POINT (-87.625473 41.880112),60603-20210102
60603,01/03/2021,0,43,0,43,0.041,0,0,0,1052,POINT (-87.625473 41.880112),60603-20210103
60603,01/04/2021,2,45,2,45,0.043,0,0,0,1052,POINT (-87.625473 41.880112),60603-20210104
60603,01/05/2021,3,48,2,47,0.045,1,1,0.001,1052,POINT (-87.625473 41.880112),60603-20210105
60603,01/06/2021,1,49,1,48,0.046,0,1,0.001,1052,POINT (-87.625473 41.880112),60603-20210106
60603,01/07/2021,11,60,1,49,0.047,10,11,0.01,1052,POINT (-87.625473 41.880112),60603-20210107
60603,01/08/2021,9,69,2,51,0.048,7,18,0.017,1052,POINT (-87.625473 41.880112),60603-20210108
60603,01/09/2021,42,111,37,88,0.084,5,23,0.022,1052,POINT (-87.625473 41.880112),60603-20210109
60603,01/10/2021,3,114,1,89,0.085,2,25,0.024,1052,POINT (-87.625473 41.880112),60603-20210110
60603,01/11/2021,1,115,0,89,0.085,1,26,0.025,1052,POINT (-87.625473 41.880112),60603-20210111
60603,01/12/2021,7,122,1,90,0.086,6,32,0.03,1052,POINT (-87.625473 41.880112),60603-20210112
60603,01/13/2021,2,124,2,92,0.087,0,32,0.03,1052,POINT (-87.625473 41.880112),60603-20210113
60603,01/14/2021,5,129,4,96,0.091,1,33,0.031,1052,POINT (-87.625473 41.880112),60603-20210114
60603,01/15/2021,11,140,11,107,0.102,0,33,0.031,1052,POINT (-87.625473 41.880112),60603-20210115
60603,01/16/2021,35,175,35,142,0.135,0,33,0.031,1052,POINT (-87.625473 41.880112),60603-20210116
60603,01/17/2021,2,177,2,144,0.137,0,33,0.031,1052,POINT (-87.625473 41.880112),60603-20210117
60604,12/15/2020,0,0,0,0,0,0,0,0,823,POINT (-87.629029 41.878153),60604-20201215
60604,12/16/2020,0,0,0,0,0,0,0,0,823,POINT (-87.629029 41.878153),60604-20201216
60604,12/17/2020,0,0,0,0,0,0,0,0,823,POINT (-87.629029 41.878153),60604-20201217
60604,12/18/2020,5,5,5,5,0.006,0,0,0,823,POINT (-87.629029 41.878153),60604-20201218
60604,12/19/2020,0,5,0,5,0.006,0,0,0,823,POINT (-87.629029 41.878153),60604-20201219
60604,12/20/2020,0,5,0,5,0.006,0,0,0,823,POINT (-87.629029 41.878153),60604-20201220
60604,12/21/2020,0,5,0,5,0.006,0,0,0,823,POINT (-87.629029 41.878153),60604-20201221
60604,12/22/2020,0,5,0,5,0.006,0,0,0,823,POINT (-87.629029 41.878153),60604-20201222
60604,12/23/2020,1,6,1,6,0.007,0,0,0,823,POINT (-87.629029 41.878153),60604-20201223
60604,12/24/2020,1,7,1,7,0.009,0,0,0,823,POINT (-87.629029 41.878153),60604-20201224
60604,12/25/2020,0,7,0,7,0.009,0,0,0,823,POINT (-87.629029 41.878153),60604-20201225
60604,12/26/2020,0,7,0,7,0.009,0,0,0,823,POINT (-87.629029 41.878153),60604-20201226
60604,12/27/2020,0,7,0,7,0.009,0,0,0,823,POINT (-87.629029 41.878153),60604-20201227
60604,12/28/2020,1,8,1,8,0.01,0,0,0,823,POINT (-87.629029 41.878153),60604-20201228
60604,12/29/2020,1,9,1,9,0.011,0,0,0,823,POINT (-87.629029 41.878153),60604-20201229
60604,12/30/2020,1,10,1,10,0.012,0,0,0,823,POINT (-87.629029 41.878153),60604-20201230
60604,12/31/2020,1,11,1,11,0.013,0,0,0,823,POINT (-87.629029 41.878153),60604-20201231
60604,01/01/2021,0,11,0,11,0.013,0,0,0,823,POINT (-87.629029 41.878153),60604-20210101
60604,01/02/2021,0,11,0,11,0.013,0,0,0,823,POINT (-87.629029 41.878153),60604-20210102
